low,high,open,close,volumefrom,volumeto,macd,macds,macdh,rsi,sma_50,SMA_100
159.0,160.5,159.18,159.61,1669.95,265856.01,0.2886435867428361,0.13817653346960632,0.3009341065464595,57.33231256464314,158.67459999999994,156.79139999999992
159.29,159.83,159.61,159.83,348.08,55528.4,0.3379580175158594,0.17813283027885696,0.3196503744740049,58.707900560750325,158.65799999999996,156.85449999999992
159.71,162.05,159.83,160.42,6320.36,1015266.65,0.41980883344899667,0.22646803091288492,0.3866816050722235,62.22517123377421,158.67159999999996,156.9192999999999
160.27,161.25,160.42,160.34,2066.46,332284.33,0.4727710529584499,0.27572863532199793,0.39408483527290394,61.4607037565243,158.68299999999996,156.9798999999999
160.1,161.45,160.34,160.63,1364.78,219376.58,0.5320118682099064,0.32698528189957965,0.41005317262065355,63.22448364824981,158.68639999999996,157.04079999999988
160.39,169.0,160.63,167.14,11920.42,1979590.86,1.0916790383560624,0.4799240331908763,1.2235100103303722,82.54097550922283,158.82559999999995,157.17029999999988
165.12,167.36,167.14,165.47,5786.15,960294.13,1.3845045529907622,0.6608401371508535,1.4473288316798174,72.08142532718773,158.96079999999995,157.28399999999988
165.16,166.7,165.47,165.93,3610.69,599932.3,1.6348435795223395,0.8556408256251508,1.5584055077943775,73.09285810427798,159.09879999999998,157.40799999999987
165.93,167.46,165.93,167.11,2071.45,345651.9,1.9064785025368565,1.065808361007492,1.681340283058729,75.54076814601162,159.25939999999997,157.54459999999986
166.54,167.47,167.11,166.9,2864.14,478587.68,2.080819499171753,1.2688105886403442,1.6240178210628171,74.24620243184323,159.41139999999996,157.68179999999987
166.37,167.26,166.9,166.81,6317.66,1053767.08,2.186518918197123,1.4523522545517003,1.4683333272908459,73.66355840792585,159.57639999999995,157.83199999999985
165.75,166.81,166.81,166.37,1672.13,277980.15,2.2093145437218595,1.6037447123857325,1.2111396626722541,70.74079386033134,159.73659999999995,157.97799999999984
165.65,166.89,166.37,165.91,2263.49,376412.83,2.1653018338769243,1.716056136683971,0.8984913943859065,67.7158233937867,159.87359999999995,158.12959999999984
164.34,166.56,165.91,165.15,2571.14,425137.9,2.045516356546784,1.7819481806565338,0.5271363517805008,62.928026018709495,160.00779999999995,158.26999999999984
164.55,165.68,165.15,165.36,973.57,160714.3,1.9451087448887563,1.8145802935029784,0.2610569027715557,63.69193064611646,160.13679999999994,158.41109999999983
164.41,165.7,165.36,165.53,1373.83,226531.37,1.8578365848160843,1.8232315517655997,0.06921006610096914,64.33266556535682,160.24279999999996,158.55429999999987
165.47,167.13,165.53,166.1,3312.26,550465.97,1.8137591194050913,1.8213370652934984,-0.015155891776814201,66.46929191146339,160.39039999999994,158.68259999999987
164.48,166.1,166.1,166.06,3003.4,495642.83,1.7553649898733852,1.8081426502094757,-0.1055553206721811,66.16972964721579,160.56139999999996,158.80609999999987
164.62,166.06,166.06,165.09,1869.57,308285.29,1.6122315266804321,1.7689604255036668,-0.3134577976464694,59.20189139796764,160.71319999999997,158.92749999999987
164.34,165.24,165.09,164.82,630.34,103788.58,1.4601784540742244,1.7072040312177783,-0.4940511542871078,57.3903256425195,160.86459999999997,159.04779999999985
164.79,167.94,164.82,166.99,3637.36,607357.95,1.4975137566867431,1.6652659763115714,-0.33550443924965645,66.31245533699965,161.05399999999995,159.19929999999985
166.54,169.0,166.99,167.9,1276.79,214457.67,1.582291970908102,1.6486711752308778,-0.13275840864555155,69.22286943607247,161.24599999999992,159.35939999999985
166.3,167.9,167.9,166.74,1165.47,194639.38,1.5381462188489365,1.6265661839544896,-0.1768399302111061,61.88345728925897,161.42639999999994,159.50649999999985
163.74,166.75,166.74,164.71,1899.53,313432.84,1.3240930373912079,1.5660715546418336,-0.4839570345012514,51.577374208199025,161.55839999999995,159.62939999999983
160.3,164.95,164.71,162.86,6556.21,1064777.09,0.9937198264212839,1.4516012089977237,-0.9157627651528797,44.33148450711002,161.65759999999995,159.72949999999983
161.74,163.2,162.86,162.31,3279.8,533170.61,0.6796813297762299,1.297217233153425,-1.2350718067543904,42.42333272244772,161.72859999999994,159.8100999999998
161.63,163.74,162.31,163.69,1647.69,268386.37,0.5359795864813748,1.144969703819015,-1.2179802346752804,48.42214164472761,161.83599999999996,159.89559999999983
163.48,164.37,163.69,163.81,959.82,157290.02,0.4268573706636687,1.0013472371879457,-1.148979733048554,48.920511639900475,161.93439999999993,159.98889999999983
162.71,163.81,163.81,163.24,771.73,125874.88,0.2910282002006852,0.8592834297904935,-1.1365104591796167,46.61638943942251,162.02239999999995,160.08289999999982
162.28,163.81,163.24,162.68,792.52,129187.49,0.1366204090949168,0.7147508256513782,-1.1562608331129227,44.40364627899302,162.09079999999994,160.16569999999984
161.44,162.71,162.68,162.26,2691.57,435975.87,-0.01941555725966282,0.56791754906917,-1.1746662126576657,42.76412189796955,162.14699999999996,160.24689999999984
161.82,162.54,162.26,162.09,693.64,112519.86,-0.15500595189922706,0.4233328488754906,-1.1566776015494353,42.08674727638154,162.22199999999992,160.31659999999982
161.14,162.27,162.09,161.9,1974.41,319216.1,-0.2746279881336591,0.28374068147366066,-1.1167373392146396,41.299371289198184,162.29659999999993,160.38079999999982
157.75,162.2,161.9,159.69,11420.67,1826928.22,-0.5415155893072665,0.11868942731747519,-1.3204100332494835,33.458466329696634,162.32419999999993,160.42309999999986
158.63,160.62,159.69,160.02,5668.4,905937.7,-0.7181196575850493,-0.04867238966302975,-1.338894535844039,35.42980480496874,162.3663999999999,160.45929999999987
159.31,160.3,160.02,159.41,1087.58,173801.58,-0.8969619372034572,-0.2183302991711153,-1.3572632760646837,33.45669177005014,162.3945999999999,160.48009999999985
158.92,160.12,159.41,159.63,1647.48,262752.97,-1.009308886338033,-0.3765260166044989,-1.2655657394670683,34.8655633116028,162.43499999999992,160.50639999999984
159.18,159.98,159.63,159.86,1302.14,207772.48,-1.067480326414028,-0.5147168785664048,-1.1055268956952464,36.38204288923596,162.4639999999999,160.52949999999987
159.25,160.44,159.86,160.28,890.0,142185.58,-1.0673869495343524,-0.6252508927599943,-0.8842721135487162,39.16732356890866,162.52159999999992,160.5624999999999
160.17,161.19,160.28,160.63,672.05,107894.79,-1.0272296092493036,-0.7056466360578563,-0.6431659463828947,41.4671362161356,162.5797999999999,160.59639999999987
160.63,161.92,160.63,161.92,619.73,99830.7,-0.8811550023678762,-0.7407483093198604,-0.2808133860960318,49.10446621711576,162.6755999999999,160.64639999999986
161.71,164.08,161.92,163.64,2920.85,475748.26,-0.6194594556389177,-0.7164905385836718,0.1940621658895083,57.135367820256086,162.79079999999988,160.71569999999986
162.75,164.4,163.64,163.43,2614.02,426662.51,-0.4241201018696188,-0.6580164512408613,0.46779269874248497,55.974060993074175,162.8821999999999,160.78299999999987
161.53,163.43,163.43,161.95,1611.81,261772.01,-0.38430584918006616,-0.6032743308287023,0.4379369632972723,48.49322515564027,162.93639999999988,160.84259999999986
160.95,162.88,161.95,161.87,1052.08,170381.87,-0.35511455890559773,-0.5536423764440814,0.3970556350769674,48.1188632734711,162.9877999999999,160.89529999999988
161.26,162.11,161.87,161.71,225.45,36416.24,-0.340960533090481,-0.5111060077733613,0.34029094936576065,47.331855962998624,163.0515999999999,160.93599999999986
161.63,162.8,161.71,162.06,1013.66,164346.81,-0.298065378584738,-0.4684978819356367,0.3408650067017973,49.28585896383444,163.12379999999987,160.95179999999988
161.76,162.53,162.06,162.39,752.24,121888.25,-0.23473652102509845,-0.421745609753529,0.37401817745686106,51.12695804744442,163.1823999999999,160.97509999999988
161.79,162.48,162.39,162.08,158.58,25684.83,-0.20717417939263783,-0.37883132368135075,0.34331428857742585,49.31575873629272,163.2301999999999,160.98189999999988
162.08,163.56,162.08,163.17,911.26,148232.21,-0.09626722592682313,-0.32231850413044527,0.4521025564072443,55.31051010406609,163.3099999999999,161.00589999999988
162.16,163.58,163.17,162.6,241.59,39300.91,-0.0537473367336645,-0.2686042706510891,0.4297138678348492,51.856418988031024,163.3697999999999,161.02219999999988
161.01,162.67,162.6,161.5,863.8,139625.04,-0.10757081572211291,-0.23639757966529387,0.2576535278863619,45.89931910739676,163.40319999999988,161.03059999999988
160.36,161.5,161.5,161.28,777.85,125305.02,-0.16606418739996798,-0.2223309012122287,0.11253342762452145,44.79106729743237,163.4203999999999,161.0459999999999
160.98,161.78,161.28,161.37,439.32,70896.19,-0.202820371051871,-0.2184287951801572,0.031216848256572394,45.37216705046505,163.44099999999992,161.0619999999999
160.3,161.63,161.37,161.6,531.42,85633.18,-0.210959029228718,-0.21693484198986937,0.011951625522302722,46.910051320585744,163.4603999999999,161.0733999999999
160.84,161.71,161.6,161.23,168.47,27156.45,-0.24444704883472923,-0.22243728335884136,-0.04401953095177574,44.72856152858803,163.34219999999993,161.08389999999991
160.89,161.98,161.23,161.83,232.26,37523.55,-0.22003513201511282,-0.22195685309009566,0.0038434421499656812,48.880121356236806,163.26939999999993,161.1150999999999
161.56,162.14,161.83,162.06,889.21,143923.71,-0.18005388513915932,-0.21357625949990844,0.06704474872149824,50.41756653919928,163.19199999999992,161.1453999999999
160.66,162.11,162.06,161.12,1538.07,248109.52,-0.2216634052774964,-0.215193688655426,-0.012939433244140763,44.523874047526135,163.07219999999995,161.1657999999999
160.65,161.34,161.12,161.27,571.99,92105.62,-0.23977156600949456,-0.22010926412623974,-0.03932460376650965,45.61637502327829,162.95959999999997,161.18549999999993
159.26,161.27,161.27,159.78,1899.32,304106.49,-0.37008683078803983,-0.25010477745859977,-0.23996410665888013,37.678730245933764,162.81899999999996,161.19769999999994
157.99,159.91,159.78,158.56,3810.44,606066.01,-0.5652901085400117,-0.3131418436748822,-0.5042965297302591,32.66649272458427,162.66279999999998,161.19969999999992
155.47,159.87,158.56,159.82,3002.98,473801.67,-0.6112722764819978,-0.37276793023630533,-0.4770086924913849,41.34483966975618,162.541,161.20729999999992
159.19,161.01,159.82,161.01,1048.4,167988.8,-0.5454033507786278,-0.40729501434476983,-0.2762166728677159,48.14276276213637,162.4582,161.23299999999992
161.0,162.99,161.01,162.96,2001.33,324820.89,-0.33202566425001123,-0.3922411443258182,0.12043096015161392,56.94790951137621,162.41019999999997,161.2734999999999
161.48,163.49,162.96,162.03,1443.55,234802.62,-0.23525368005522296,-0.36084365147169917,0.2511799428329524,52.37992022921091,162.34019999999998,161.29149999999993
161.3,162.11,162.03,161.56,814.56,131703.98,-0.1942470977937205,-0.3275243407361035,0.26655448588476593,50.188860493131315,162.24939999999998,161.31989999999993
161.0,161.91,161.56,161.35,998.86,161085.28,-0.17665792824078608,-0.29735105823704,0.24138625999250785,49.19860268845693,162.15519999999998,161.35829999999993
159.82,161.53,161.35,160.61,3694.87,593839.62,-0.21989538311254364,-0.28185992321214076,0.12392908019919424,45.77145540453952,162.0656,161.38939999999994
158.61,160.63,160.61,159.49,3965.69,632949.7,-0.340609680996522,-0.293609874769017,-0.09399961245500998,41.1044352873326,161.95899999999997,161.41179999999994
159.19,159.96,159.49,159.69,375.41,59911.14,-0.4153504023472294,-0.3179579802846595,-0.19478484412513986,42.2370724406284,161.813,161.43349999999992
158.88,160.0,159.69,159.31,494.21,78843.05,-0.4994879999599391,-0.35426398421971544,-0.2904480314804473,40.63796214685794,161.6412,161.44359999999995
158.76,159.65,159.31,159.57,1161.75,185282.27,-0.5389748584888991,-0.3912061590735522,-0.29553739883069385,42.249046227159205,161.49779999999998,161.46209999999994
158.9,159.83,159.57,159.1,1645.55,262309.61,-0.6012625697752583,-0.43321744121389344,-0.33609025712272966,40.12885345569513,161.38559999999998,161.47199999999992
157.98,159.28,159.1,158.72,1158.71,183593.31,-0.6735248783924703,-0.48127892864960886,-0.38449189948572293,38.44884243168692,161.30280000000002,161.48019999999994
158.22,159.47,158.72,158.62,3833.96,608274.34,-0.7304423580396531,-0.5311116145276177,-0.3986614870240708,37.9980077747465,161.22899999999998,161.47879999999995
157.63,158.65,158.62,158.09,5439.44,861925.88,-0.8089908978425626,-0.5866874711906067,-0.4446068533039118,35.61447501766477,161.117,161.47649999999993
157.86,163.04,158.09,161.74,4198.38,673378.76,-0.5701444159462881,-0.583378860141743,0.026468888390909884,56.05755068971084,161.0756,161.50499999999994
161.71,163.5,161.74,162.21,1850.97,300797.92,-0.33902373165781796,-0.534507834444958,0.39096820557428,57.91073663090414,161.055,161.53869999999995
161.98,163.98,162.21,163.43,882.25,143890.02,-0.05676081682605627,-0.4389584309211776,0.7643952281902426,62.34940991915312,161.07,161.58039999999994
162.04,163.66,163.43,162.41,7073.86,1152107.05,0.08366466706581832,-0.3344338113237784,0.8361969567791935,56.94256508886748,161.07299999999998,161.60999999999993
162.34,163.31,162.41,162.88,2352.82,383433.14,0.23022406707150367,-0.221502235644722,0.9034526054324513,58.718979755285716,161.08879999999996,161.65539999999993
162.8,166.78,162.88,165.64,3989.05,658057.39,0.5625971118956556,-0.06468236613664642,1.2545589560646042,67.26095191576474,161.16359999999997,161.7300999999999
165.34,168.81,165.64,168.34,3969.36,663459.59,1.0319765958815879,0.1546494262670005,1.7546543392291747,73.12054606387608,161.33659999999998,161.8303999999999
168.34,175.98,168.34,173.58,17032.53,2949292.78,1.8059693358035531,0.4849134081743111,2.642111855258484,80.43808525201831,161.6078,161.9870999999999
172.56,174.36,173.58,173.82,11188.81,1941606.08,2.4109383561320783,0.8701183977658647,3.081639916732427,80.6972809228689,161.896,162.1452999999999
173.13,174.48,173.82,174.27,5131.94,890767.22,2.8933392882284465,1.2747625758583814,3.2371534247401303,81.20026480567981,162.1888,162.31189999999992
172.83,174.78,174.27,173.46,1195.24,207749.26,3.1737008243355262,1.6545502255538105,3.0383011975634315,77.2959099585442,162.4608,162.46239999999992
172.48,173.55,173.46,173.28,2361.09,408135.88,3.342830793372883,1.9922063391176252,2.701248908510516,76.41658053436335,162.7208,162.6211999999999
172.69,173.48,173.28,173.29,1412.96,244661.05,3.43804281135516,2.2813736335651327,2.313338355580055,76.43262105848717,162.974,162.7768999999999
172.86,173.72,173.29,173.32,625.69,108422.84,3.4758523090751225,2.520269368667131,1.9111658808159833,76.4842954904818,163.202,162.93879999999993
171.16,173.35,173.32,171.21,934.75,160982.46,3.2975451940799303,2.675724533749691,1.2436413206604788,65.5911015633744,163.3534,163.07209999999995
171.21,180.74,171.21,179.3,11997.78,2127520.9,3.765623150205272,2.8937042570408074,1.7438377863289292,78.3329696741521,163.67079999999999,163.27649999999994
177.44,180.24,179.3,177.61,3884.75,694004.38,3.9546229944607205,3.1058880045247905,1.69746997987186,72.30906682313835,163.98399999999998,163.46019999999996
177.14,179.26,177.61,178.24,3336.96,594599.78,4.10788927706011,3.306288259031855,1.6032020360565102,73.13835319890663,164.31139999999996,163.64959999999996
177.03,178.97,178.24,177.96,2750.17,489242.68,4.158819962549018,3.476794599735288,1.3640507256274592,72.10479895541494,164.63639999999995,163.84399999999994
175.72,177.96,177.96,176.98,2062.46,365254.87,4.073152323401558,3.5960661444685424,0.9541723578660317,68.4583730088,164.93479999999997,164.02929999999992
175.35,177.68,176.98,175.54,4639.58,819430.54,3.84474431753506,3.6458017790818458,0.3978850769064284,63.38592980448205,165.1978,164.19009999999994
175.36,177.31,175.54,176.46,2241.77,395461.79,3.6953677395195825,3.655714971169394,0.07930553670037721,65.16197558933814,165.48539999999997,164.35779999999994
174.31,176.54,176.46,175.51,5987.91,1051850.85,3.4604388793704572,3.616659752809607,-0.3124417468782994,61.826911667498216,165.73219999999998,164.52109999999993
174.66,176.35,175.51,175.16,2469.44,433050.43,3.2090223777793483,3.535132277803555,-0.6522198000484138,60.59639963997881,165.98339999999996,164.67659999999992
174.72,177.66,175.16,177.04,2991.14,527809.19,3.125445091600767,3.4531948405629973,-0.6554994979244606,64.6645199955565,166.2942,164.84869999999992
175.66,177.64,177.04,176.14,2554.9,450605.58,2.9525518321548816,3.3530662388813743,-0.8010288134529855,61.39659902261445,166.59139999999996,165.00589999999994
174.66,176.55,176.14,176.33,2229.72,391543.62,2.798603531082989,3.242173697321698,-0.8871403324774176,61.835094834638596,166.89059999999995,165.16579999999993
175.44,177.01,176.33,176.34,4025.37,709000.45,2.6468935683504355,3.123117671527446,-0.9524482063540205,61.85965072186814,167.18539999999993,165.32289999999995
175.48,177.61,176.34,177.43,2088.56,368304.89,2.58482002412012,3.015458142045981,-0.8612762358517223,64.5379921882101,167.50939999999994,165.42579999999995
168.22,178.0,177.43,171.48,14680.89,2526570.06,2.032086392325766,2.818783792101938,-1.5733947995523438,45.68039726207288,167.70239999999995,165.48589999999993
170.07,172.06,171.48,172.04,2657.15,455027.92,1.6205476620899901,2.5791365660995487,-1.917177808019117,47.2428536133859,167.90199999999996,165.54699999999994
171.4,173.66,172.04,173.11,2998.49,517841.76,1.3650053787190473,2.3363103286234486,-1.9426098998088026,50.19093925109632,168.14179999999996,165.60699999999994
171.35,173.21,173.11,171.65,3789.86,652777.97,1.032771334725112,2.0756025298437812,-2.0856623902373386,46.382340508732604,168.34939999999995,165.65449999999993
169.83,171.74,171.65,170.33,11215.05,1920423.02,0.6554053876104717,1.7915631013971192,-2.272315427573295,43.19123421881469,168.56039999999993,165.68969999999993
168.66,170.69,170.33,169.67,5861.66,993047.53,0.2996297266219301,1.4931764264420813,-2.3870933996403023,41.648323411647624,168.78259999999995,165.72269999999992
169.48,171.48,169.67,170.12,2230.9,380834.08,0.053370964005637234,1.2052153339547926,-2.303688739898311,43.139767909145085,168.98859999999996,165.76479999999992
170.04,172.37,170.12,171.91,1251.67,214469.96,0.002616993705061077,0.9646956659048463,-1.9241573443995705,48.75107128326161,169.20659999999995,165.8323999999999
170.83,172.92,171.91,172.56,1105.85,189721.69,0.014674515621038609,0.7746914358480848,-1.5200338404540923,50.65539090889899,169.39859999999996,165.90439999999992
165.02,173.55,172.56,166.15,15612.68,2624839.04,-0.4873849702353539,0.522276154631397,-2.0193222497335017,36.32187654750561,169.48099999999994,165.91059999999993
162.25,166.32,166.15,165.37,11282.37,1853724.24,-0.9374043968152534,0.2303400443420668,-2.3354888823146407,35.0231910681228,169.55719999999997,165.90329999999994
164.82,167.1,165.37,166.74,2457.57,408940.25,-1.1700132991577732,-0.04973062435790127,-2.240565349599744,39.139268378954185,169.66499999999996,165.91009999999994
166.57,167.91,166.74,166.82,3260.34,544769.11,-1.3325414898915824,-0.3062927974646376,-2.0524973848538894,39.3807531700592,169.78919999999994,165.92739999999995
166.04,167.06,166.82,166.64,1049.67,174875.8,-1.4590517078181335,-0.5368445795353368,-1.8444142565655934,39.00573844506993,169.93219999999994,165.94559999999993
166.59,168.67,166.64,168.27,1163.59,195127.54,-1.4115135400076895,-0.7117783716298074,-1.3994703367557642,44.18878994485739,170.10379999999995,165.95839999999993
166.9,168.96,168.27,168.64,1188.74,199635.86,-1.3286672428341433,-0.8351561458706747,-0.9870221939269372,45.32455288244725,170.29039999999995,165.96579999999992
168.49,169.97,168.64,169.05,1493.43,252795.4,-1.2159111155006315,-0.911307139796666,-0.6092079514079309,46.620850491086976,170.47999999999993,165.9888999999999
167.5,169.35,169.05,167.81,1823.84,306878.03,-1.2126302622849607,-0.971571764294325,-0.48211699598127145,43.27882077325388,170.65419999999992,166.0198999999999
166.79,168.79,167.81,167.76,4601.63,772559.32,-1.2002292489417528,-1.0173032612238107,-0.3658519754358842,43.14451684119917,170.83499999999992,166.06889999999987
167.56,168.43,167.76,168.15,3683.91,618961.18,-1.1457244179869122,-1.0429874925764309,-0.2054738508209626,44.58892252938809,171.0255999999999,166.12729999999988
167.39,168.99,168.15,168.31,4159.12,699456.44,-1.0772009815637773,-1.0498301903739002,-0.05474158237975413,45.20396629223033,171.2299999999999,166.1734999999999
167.75,169.35,168.31,168.81,2166.84,365635.68,-0.9713526939779626,-1.0341346910947127,0.12556399423350006,47.17714315477746,171.37139999999988,166.22349999999992
168.21,169.32,168.81,168.99,2765.35,466923.98,-0.862994603202992,-0.9999066735163685,0.273824140626753,47.90442857321419,171.5069999999999,166.28099999999992
167.9,169.0,168.99,168.38,2170.02,365435.23,-0.8169249354653516,-0.9633103259061652,0.2927707808816271,45.61246077856607,171.60599999999988,166.3379999999999
166.0,168.4,168.38,167.89,4078.47,682049.98,-0.8106090996541582,-0.9327700806557638,0.24432196200321132,43.79964222165784,171.71559999999988,166.39429999999993
167.62,169.11,167.89,168.62,4586.96,773447.19,-0.7381894664727042,-0.893853957819152,0.31132898269289555,47.16844577061226,171.8303999999999,166.4595999999999
167.18,169.01,168.62,167.45,1652.9,278120.79,-0.7663713553878324,-0.8683574373328881,0.2039721638901113,42.745840755220726,171.86659999999992,166.5150999999999
166.59,168.23,167.45,167.33,444.28,74397.75,-0.789290255758516,-0.8525440010180136,0.12650749051899535,42.307687599061815,171.84639999999993,166.59149999999994
166.64,167.74,167.33,167.53,1344.48,224736.77,-0.7822974824790094,-0.8384946973102128,0.11239442966240665,43.3499234663523,171.72539999999992,166.66659999999993
167.07,168.53,167.53,167.96,1159.12,194545.76,-0.733601748627791,-0.8175161075737285,0.16782871789187492,45.62436890001755,171.60819999999993,166.75209999999993
167.13,168.51,167.96,168.51,1069.67,179486.35,-0.6432150426346936,-0.7826558945859217,0.27888170390245604,48.473948554029846,171.4929999999999,166.8408999999999
168.09,169.3,168.51,168.84,1028.97,173611.68,-0.5387443750601904,-0.7338735906807755,0.3902584312411703,50.16157654607635,171.40059999999994,166.9306999999999
168.21,171.51,168.84,170.46,2694.96,459161.25,-0.3215238306635513,-0.6514036386773308,0.659759616027559,57.51762243655722,171.34419999999992,167.03249999999989
167.1,172.01,170.46,169.61,4067.61,689698.81,-0.21547897302323804,-0.5642187055465122,0.6974794650465483,53.089897667895684,171.27059999999992,167.12229999999988
168.67,171.79,169.61,171.33,2083.26,354806.88,0.007268182940180168,-0.4499213278491737,0.9143790215787078,59.82879387366714,171.2307999999999,167.2163999999999
170.45,173.5,171.33,172.03,2865.32,492301.81,0.2375428130204682,-0.31242849967524533,1.099942625391427,62.20822920212585,171.24719999999994,167.3002999999999
171.01,172.1,172.03,171.25,889.06,152619.64,0.3530281464107645,-0.17933717045804334,1.0647306337376157,58.079972611387504,171.08619999999996,167.37849999999992
170.36,171.42,171.25,170.7,1039.9,177647.72,0.3956103518144971,-0.06434766600353523,0.9199160356360647,55.29355548447473,170.94799999999995,167.46599999999992
170.45,171.32,170.7,171.32,497.58,85022.84,0.4739227879362886,0.04330642478442958,0.861232726303718,57.75402907109888,170.80959999999996,167.56049999999993
169.17,171.75,171.32,169.66,1722.17,293130.11,0.3974562032689448,0.11413638048133265,0.5666396455752243,49.844244193455644,170.64359999999996,167.63999999999993
168.11,169.95,169.66,169.52,1750.47,295817.39,0.32184897934700984,0.15567890025446812,0.33234015818508345,49.23184706469295,170.49439999999998,167.7145999999999
168.88,170.06,169.52,169.39,1117.37,189236.02,0.24857438534155563,0.17425799727188565,0.14863277613933995,48.634315382122665,170.37139999999997,167.78459999999993
169.1,170.92,169.39,170.43,1600.02,272376.15,0.271295721829091,0.19366554218332674,0.15526035929152854,53.49694268640311,170.25079999999997,167.8680999999999
169.39,170.53,170.43,170.27,1296.77,220421.35,0.2732421168340977,0.20958085711348093,0.12732251944123357,52.670829811276796,170.146,167.93909999999994
169.64,170.38,170.27,170.16,409.09,69570.27,0.26287827113335993,0.22024033991745673,0.0852758624318064,52.07544086309172,170.046,168.01469999999995
168.82,170.16,170.16,169.22,1420.46,240538.03,0.17677693024378982,0.21154765798272335,-0.06954145547786705,47.1685849253729,169.88959999999994,168.09189999999995
167.1,169.22,169.22,167.8,6854.94,1151028.17,-0.0059722904559293966,0.1680436682949928,-0.34803191750184437,40.899132354311284,169.72279999999995,168.15709999999996
165.98,168.59,167.8,168.41,3162.72,529065.09,-0.10042285037215493,0.11435036456156324,-0.4295464298674363,44.322716344958586,169.56439999999995,168.22749999999996
167.26,168.41,168.41,167.78,2215.82,371797.67,-0.22353456711141462,0.04677337822696765,-0.5406158906767645,41.63989267458638,169.39319999999995,168.28929999999997
166.73,167.9,167.78,167.5,1528.01,255593.34,-0.3397783957007334,-0.030536976558572588,-0.6184828382843217,40.4674968377161,169.19459999999995,168.35199999999998
167.05,167.95,167.5,167.59,1918.91,321445.46,-0.419801014729984,-0.10838978419285489,-0.6228224610742582,41.0421102492711,169.11679999999996,168.40959999999995
166.36,167.61,167.59,166.68,2943.81,491358.38,-0.5503053343143733,-0.1967728942171586,-0.7070648801944295,37.13880019600473,169.00959999999995,168.45579999999995
165.23,166.83,166.68,166.45,2501.03,415259.77,-0.6646286008341065,-0.2903440355405482,-0.7485691305871165,36.20166333667685,168.87639999999996,168.50909999999996
166.11,167.23,166.45,166.89,1282.33,213746.61,-0.7115242814312808,-0.37458008471869475,-0.673888393425172,39.354374289663134,168.78119999999996,168.56529999999995
166.35,168.24,166.89,168.1,2632.34,439884.49,-0.6436331561848476,-0.4283906990119254,-0.43048491434584446,47.09675446750133,168.73659999999995,168.64849999999996
167.61,169.48,168.1,168.5,1511.12,254992.5,-0.5511984209497598,-0.45295224339949236,-0.19649235510053487,49.39667773355714,168.71319999999997,168.74789999999993
167.54,170.48,168.5,170.48,2443.23,411415.82,-0.31454786290572656,-0.42527136730073917,0.2214470087900252,58.917559067550386,168.72039999999993,168.85449999999994
169.69,171.55,170.48,170.18,2374.14,404495.38,-0.1494849144335717,-0.3701140767273057,0.44125832458746794,57.16266330772099,168.68579999999994,168.94619999999995
168.53,170.52,170.18,168.88,1179.7,200279.62,-0.12216226347183579,-0.3205237140762117,0.39672290120875187,50.18673085759919,168.61219999999994,169.00539999999998
167.41,169.6,168.88,169.6,2195.68,370149.23,-0.04192756812034304,-0.264804484885038,0.4457538335293899,53.56655820072134,168.68119999999996,169.08109999999996
168.87,171.31,169.6,170.65,3531.99,600817.47,0.10517286348689936,-0.1908090152106505,0.5919637573950998,58.03799584774312,168.78679999999994,169.17199999999997
169.22,172.06,170.65,170.66,5925.06,1011306.88,0.22002165903685977,-0.10864288036114844,0.6573290787960164,58.079399550470754,168.86519999999993,169.2651
170.0,175.58,170.66,175.27,8426.53,1464799.82,0.6752448275271661,0.04813466121651451,1.254220332621303,71.86265241355667,169.03419999999994,169.4117
173.39,175.32,175.27,174.59,2370.2,413201.57,0.9699610441218169,0.23249993779757508,1.4749222126484838,68.29559895647212,169.19319999999996,169.56269999999998
173.66,174.76,174.59,174.4,2856.79,497633.11,1.174653680552126,0.4209306863484853,1.5074459884072813,67.2905440538421,169.31579999999994,169.7098
173.65,174.69,174.4,174.28,3534.61,615631.78,1.312066387948505,0.5991578266684894,1.4258171225600313,66.62367892655662,169.42859999999996,169.85949999999997
171.6,175.41,174.28,172.39,3932.07,680204.59,1.2540043622568362,0.7301271337861588,1.0477544569413548,57.03628750411315,169.49539999999996,169.98769999999996
171.55,173.38,172.39,173.23,1379.85,237808.98,1.2612320701934436,0.8363481210676159,0.8497678982516554,59.80481025300724,169.60379999999998,170.129
172.01,173.72,173.23,172.27,933.55,161355.25,1.1759405927056719,0.9042666153952271,0.5433479546208895,55.41027239453672,169.694,170.26449999999997
171.61,172.74,172.27,171.99,1015.06,174677.36,1.0733795708254945,0.9380892064812807,0.27058072868842764,54.16021780964994,169.77079999999998,170.3982
170.95,172.07,171.99,171.39,4365.05,748602.88,0.9329300001691934,0.9370573652188632,-0.008254730099339636,51.48008773005631,169.83239999999998,170.53119999999998
170.8,171.89,171.39,171.7,4501.03,772524.96,0.8369888265761745,0.9170436574903256,-0.16010966182830222,52.78024044975493,169.8902,170.6308
170.58,171.84,171.7,171.0,3103.87,531064.77,0.6964424503813404,0.8729234160685286,-0.35296193137437637,49.5513669470054,169.93040000000002,170.71869999999998
170.7,172.54,171.0,172.3,3130.56,535946.91,0.6820948057798546,0.8347576940107938,-0.3053257764618784,55.05095467819881,170.0088,170.80739999999997
